0,0,0,0
0.2835571,0,0,0
0.5402175,0,0,0
0.7924221,0,0,0
1.049168,0,0,0
1.301938,0,0,0
1.552082,0,0,0
1.802644,0,0,0
2.060089,0,0,0
2.311838,0,0,0
2.563062,0,0,0
2.81394,0,0,0
3.065756,0,0,0
3.322875,0,0,0
3.57365,0,0,0
3.826363,0,0,0
4.262608,0,0,0
4.625447,0,0,0
4.885175,0,0,0
5.140691,0,0,0
5.396348,0,0,0
5.651853,0,0,0
5.907507,0,0,0
6.163254,0,0,0
6.418638,0,0,0
6.674263,0,0,0
6.929493,0,0,0
7.185453,0,0,0
7.440893,0,0,0
7.697268,0,0,0
7.952508,0,0,0
8.208513,0,0,0
8.462962,0,0,0
8.719664,0,0,0
8.974638,0,0,0
9.230201,0,0,0
9.485464,0,0,0
9.74152,0,0,0
9.996772,0,0,0
10.25226,0,0,0
10.50834,0,0,0
10.76367,0,0,0
11.01899,0,0,0
11.27423,0,0,0
11.53021,0,0,0
11.7866,0,0,0
12.04169,0,0,0
12.2974,0,0,0
12.55308,0,0,0
12.80931,0,0,0
13.06431,0,0,0
13.31999,0,0,0
13.57527,0,0,0
13.83114,0,0,0
14.08623,0,0,0
14.34342,0,0,0
14.59688,0,0,0
14.85315,0,0,0
15.10848,0,0,0
15.36404,0,0,0
15.61961,0,0,0
15.87548,0,0,0
16.13079,0,0,0
16.38639,0,0,0
16.64183,0,0,0
16.89783,0,0,0
17.15361,0,0,0
17.40929,0,0,0
17.665,0,0,0
17.92001,0,0,0
18.18569,0,0,0
18.43835,0,0,0
18.69504,0,0,0
18.95188,0,0,0
19.20798,0,0,0
19.46375,0,0,0
19.72064,0,0,0
19.97503,0,0,0
20.23202,0,0,0
20.48572,0,0,0
20.74361,0,0,0
20.9973,0,0,0
21.2757,0,0,0
21.52837,0,0,0
21.78372,0,0,0
22.03926,0,0,0
22.29469,0,0,0
